controle_id,execution_id,piece_id,cause_rebut_id,date_controle,resultat,nb_controles,nb_conformes,nb_non_conformes,dimension_mesuree,dimension_cible,tolerance_plus,tolerance_moins,rugosite_mesuree,commentaire
243,243,1,10,2025-07-27T09:18:00,NON_CONFORME,8,7,1,24.744,24.755,0.02,-0.02,4.897,
244,244,1,,2025-07-28T13:00:00,CONFORME,1,1,0,20.534,20.563,0.05,-0.05,2.631,
245,245,1,7,2025-10-05T18:52:00,NON_CONFORME,2,0,8,24.391,24.366,0.05,-0.05,3.164,
246,246,1,9,2025-10-08T19:38:00,NON_CONFORME,7,0,7,32.588,32.591,0.05,-0.05,2.647,
247,247,1,7,2025-10-07T15:54:00,NON_CONFORME,4,0,5,44.189,44.213,0.05,-0.05,1.237,
248,248,1,4,2025-10-07T08:39:00,NON_CONFORME,9,6,3,19.912,19.926,0.02,-0.02,0.94,
249,249,1,1,2025-10-07T13:15:00,NON_CONFORME,2,0,4,98.474,98.435,0.1,-0.1,1.346,
250,250,1,,2026-04-01T19:51:00,CONFORME,1,1,0,31.35,31.337,0.02,-0.02,1.103,
251,251,1,9,2026-04-01T12:48:00,NON_CONFORME,5,2,3,95.039,95.031,0.01,-0.01,3.061,
252,252,1,11,2026-04-05T11:19:00,NON_CONFORME,4,2,2,70.653,70.654,0.01,-0.01,3.766,
253,253,1,9,2026-04-01T18:39:00,NON_CONFORME,4,0,4,19.667,19.736,0.1,-0.1,5.678,
254,254,1,1,2026-04-02T13:15:00,NON_CONFORME,6,4,2,56.458,56.42,0.05,-0.05,6.027,
255,255,1,12,2025-01-21T16:15:00,NON_CONFORME,4,3,1,65.662,65.664,0.02,-0.02,5.426,
256,256,1,8,2025-01-19T17:11:00,NON_CONFORME,9,7,2,68.753,68.751,0.01,-0.01,2.053,
257,257,1,5,2025-01-17T10:13:00,NON_CONFORME,7,4,3,52.652,52.631,0.1,-0.1,3.524,
258,258,1,10,2025-01-22T09:46:00,NON_CONFORME,4,0,4,83.393,83.386,0.01,-0.01,0.676,
259,259,1,,2025-01-21T07:41:00,CONFORME,1,1,0,30.105,30.133,0.1,-0.1,3.606,
260,260,1,12,2026-07-16T12:44:00,NON_CONFORME,4,3,1,10.598,10.627,0.05,-0.05,4.859,
261,261,1,,2026-07-19T07:32:00,CONFORME,2,2,0,72.521,72.522,0.01,-0.01,3.975,
262,262,1,3,2026-07-17T12:31:00,NON_CONFORME,1,0,1,37.725,37.739,0.02,-0.02,0.945,
263,263,1,,2026-07-16T18:51:00,CONFORME,3,3,0,20.359,20.349,0.02,-0.02,4.215,
264,264,1,2,2026-07-17T14:08:00,NON_CONFORME,3,2,1,41.795,41.755,0.1,-0.1,3.398,
265,265,1,,2026-07-17T19:17:00,CONFORME,2,2,0,28.906,28.909,0.01,-0.01,0.406,
266,266,1,5,2025-06-27T18:35:00,NON_CONFORME,7,2,5,21.644,21.652,0.01,-0.01,6.03,
267,267,1,,2025-06-26T19:06:00,CONFORME,6,6,0,84.232,84.311,0.1,-0.1,3.688,
268,268,1,6,2025-06-26T09:32:00,NON_CONFORME,8,2,6,48.565,48.513,0.1,-0.1,1.993,
269,269,1,4,2025-06-27T07:47:00,NON_CONFORME,1,0,3,77.528,77.502,0.1,-0.1,5.415,
270,270,1,6,2025-06-30T19:07:00,NON_CONFORME,2,0,4,58.644,58.667,0.1,-0.1,1.482,
271,271,1,3,2025-06-25T17:39:00,NON_CONFORME,9,4,5,24.706,24.731,0.05,-0.05,1.397,
272,272,1,4,2025-06-28T07:12:00,NON_CONFORME,10,7,3,32.177,32.123,0.1,-0.1,4.543,
273,273,1,,2025-10-17T08:02:00,CONFORME,5,5,0,77.546,77.551,0.02,-0.02,3.81,
274,274,1,,2025-10-14T18:21:00,CONFORME,1,1,0,90.207,90.207,0.02,-0.02,3.491,
275,275,1,10,2025-10-16T18:50:00,NON_CONFORME,9,8,1,64.372,64.367,0.02,-0.02,1.401,
276,276,1,,2025-10-14T15:17:00,CONFORME,5,5,0,34.835,34.824,0.02,-0.02,1.361,
277,277,1,12,2025-10-18T18:38:00,NON_CONFORME,5,3,2,95.649,95.651,0.02,-0.02,3.572,
278,278,1,11,2025-10-16T10:09:00,NON_CONFORME,6,5,1,58.682,58.676,0.1,-0.1,1.258,
279,279,1,10,2025-10-18T17:36:00,NON_CONFORME,5,4,1,72.846,72.878,0.05,-0.05,4.506,
280,280,1,9,2026-08-03T07:44:00,NON_CONFORME,7,6,1,43.122,43.123,0.01,-0.01,4.963,
281,281,1,2,2026-08-06T19:48:00,NON_CONFORME,2,1,1,94.013,94.071,0.1,-0.1,4.108,
282,282,1,,2026-08-05T07:16:00,CONFORME,2,2,0,83.966,83.954,0.1,-0.1,0.988,
283,283,1,7,2026-08-05T10:08:00,NON_CONFORME,9,8,1,10.535,10.522,0.05,-0.05,2.817,
284,284,1,2,2026-08-04T18:46:00,NON_CONFORME,9,8,1,22.651,22.656,0.01,-0.01,3.694,
285,285,1,1,2026-05-12T10:00:00,NON_CONFORME,8,6,2,82.097,82.108,0.02,-0.02,4.116,
286,286,1,5,2026-05-16T09:23:00,NON_CONFORME,2,0,4,61.516,61.505,0.02,-0.02,4.621,
287,287,1,,2026-05-17T12:38:00,CONFORME,9,9,0,77.396,77.469,0.1,-0.1,2.35,
288,288,1,,2026-05-13T14:29:00,CONFORME,1,1,0,71.829,71.869,0.1,-0.1,4.206,
289,289,1,12,2026-05-16T17:40:00,NON_CONFORME,2,0,3,42.19,42.227,0.1,-0.1,4.73,
290,290,1,1,2026-05-12T11:58:00,NON_CONFORME,4,3,1,58.384,58.377,0.02,-0.02,4.982,
291,291,1,1,2025-02-02T07:48:00,NON_CONFORME,4,1,3,70.526,70.566,0.1,-0.1,2.917,
292,292,1,,2025-02-04T07:29:00,CONFORME,2,2,0,46.821,46.876,0.1,-0.1,1.313,
293,293,1,3,2025-02-04T07:33:00,NON_CONFORME,2,0,3,58.877,58.878,0.02,-0.02,6.093,
294,294,1,1,2025-02-02T14:39:00,NON_CONFORME,7,5,2,68.076,68.039,0.05,-0.05,3.576,
295,295,1,1,2025-02-05T17:00:00,NON_CONFORME,8,5,3,22.927,22.917,0.02,-0.02,3.543,
296,296,1,,2026-05-27T09:07:00,CONFORME,3,3,0,69.053,69.058,0.05,-0.05,1.631,
297,297,1,,2026-05-27T07:01:00,CONFORME,1,1,0,51.732,51.728,0.02,-0.02,0.439,
298,298,1,,2026-05-25T15:06:00,CONFORME,8,8,0,18.359,18.402,0.1,-0.1,5.202,
299,299,1,,2026-05-30T09:02:00,CONFORME,2,2,0,84.781,84.779,0.01,-0.01,1.502,
300,300,1,,2026-05-29T08:44:00,CONFORME,3,3,0,72.98,72.973,0.01,-0.01,5.013,
301,301,1,7,2026-10-27T08:50:00,NON_CONFORME,7,0,7,70.37,70.366,0.05,-0.05,5.979,
302,302,1,5,2026-10-29T15:58:00,NON_CONFORME,5,2,3,39.499,39.506,0.02,-0.02,4.039,
303,303,1,3,2026-10-25T16:55:00,NON_CONFORME,3,0,3,25.263,25.24,0.05,-0.05,5.585,
304,304,1,1,2026-10-25T09:57:00,NON_CONFORME,10,4,6,93.056,93.11,0.1,-0.1,3.11,
305,305,1,8,2026-01-31T10:23:00,NON_CONFORME,6,2,4,42.592,42.567,0.05,-0.05,2.464,
306,306,1,1,2026-01-26T13:01:00,NON_CONFORME,1,0,2,67.918,67.901,0.1,-0.1,4.176,
307,307,1,10,2026-01-31T11:16:00,NON_CONFORME,3,1,2,53.357,53.379,0.05,-0.05,4.547,
308,308,1,6,2026-01-31T06:32:00,NON_CONFORME,5,0,8,43.491,43.462,0.1,-0.1,5.951,
309,309,1,5,2025-09-06T14:13:00,NON_CONFORME,8,4,4,11.763,11.765,0.01,-0.01,1.971,
310,310,1,5,2025-09-04T10:54:00,NON_CONFORME,10,5,5,76.031,76.027,0.01,-0.01,4.481,
311,311,1,12,2025-09-04T08:56:00,NON_CONFORME,9,8,1,31.14,31.133,0.1,-0.1,4.789,
312,312,1,1,2025-02-03T06:43:00,NON_CONFORME,8,7,1,17.511,17.509,0.01,-0.01,1.822,
313,313,1,,2025-02-05T07:53:00,CONFORME,3,3,0,43.278,43.279,0.01,-0.01,5.616,
314,314,1,2,2025-02-03T06:26:00,NON_CONFORME,3,0,4,67.748,67.742,0.1,-0.1,1.675,
315,315,1,8,2025-02-05T11:05:00,NON_CONFORME,10,5,5,33.467,33.482,0.02,-0.02,5.698,
316,316,1,,2025-02-05T15:46:00,CONFORME,5,5,0,62.918,62.964,0.1,-0.1,3.991,
317,317,1,,2026-05-28T11:51:00,CONFORME,5,5,0,63.144,63.146,0.01,-0.01,3.443,
318,318,1,,2026-05-23T08:02:00,CONFORME,1,1,0,19.2,19.257,0.1,-0.1,4.812,
319,319,1,,2026-05-24T12:32:00,CONFORME,6,6,0,92.506,92.515,0.02,-0.02,6.016,
320,320,1,11,2026-05-27T08:30:00,NON_CONFORME,2,1,1,60.787,60.863,0.1,-0.1,3.337,
321,321,1,12,2025-04-25T08:39:00,NON_CONFORME,10,9,1,11.346,11.351,0.02,-0.02,1.653,
322,322,1,,2025-04-28T09:13:00,CONFORME,9,9,0,28.771,28.786,0.02,-0.02,4.241,
323,323,1,11,2025-04-26T10:51:00,NON_CONFORME,9,8,1,89.473,89.507,0.1,-0.1,5.619,
324,324,1,,2025-05-26T11:42:00,CONFORME,2,2,0,13.263,13.264,0.01,-0.01,1.135,
325,325,1,9,2025-05-31T14:35:00,NON_CONFORME,4,3,1,25.928,25.929,0.01,-0.01,4.552,
326,326,1,1,2025-05-30T08:36:00,NON_CONFORME,6,4,2,48.938,48.954,0.1,-0.1,3.897,
327,327,1,6,2025-05-28T08:06:00,NON_CONFORME,2,0,2,17.765,17.798,0.1,-0.1,4.501,
328,328,1,,2026-02-23T14:50:00,CONFORME,10,10,0,56.632,56.633,0.02,-0.02,5.863,
329,329,1,6,2026-02-25T19:08:00,NON_CONFORME,7,6,1,66.808,66.84,0.05,-0.05,1.906,
330,330,1,8,2026-02-25T13:08:00,NON_CONFORME,8,5,3,24.693,24.697,0.01,-0.01,1.092,
331,331,1,1,2026-02-23T14:45:00,NON_CONFORME,9,8,1,18.587,18.577,0.02,-0.02,3.23,
332,332,1,,2025-11-18T10:37:00,CONFORME,4,4,0,94.284,94.279,0.02,-0.02,2.71,
333,333,1,,2025-11-17T14:36:00,CONFORME,9,9,0,90.193,90.217,0.1,-0.1,3.96,
334,334,1,,2025-11-15T10:37:00,CONFORME,7,7,0,57.162,57.17,0.02,-0.02,2.922,
335,335,1,,2025-11-14T11:53:00,CONFORME,1,1,0,13.409,13.487,0.1,-0.1,5.647,
336,336,1,,2025-11-14T17:46:00,CONFORME,4,4,0,27.425,27.481,0.1,-0.1,5.746,
337,337,1,5,2025-11-17T09:06:00,NON_CONFORME,1,0,1,35.128,35.089,0.05,-0.05,5.421,
338,338,1,2,2025-11-13T10:11:00,NON_CONFORME,9,7,2,20.55,20.549,0.01,-0.01,0.603,
339,339,1,3,2025-05-21T11:16:00,NON_CONFORME,6,4,2,67.868,67.878,0.02,-0.02,5.105,
340,340,1,1,2025-05-20T07:52:00,NON_CONFORME,10,9,1,49.393,49.418,0.1,-0.1,1.276,
341,341,1,5,2025-05-19T11:43:00,NON_CONFORME,10,3,7,37.568,37.6,0.1,-0.1,5.797,
342,342,1,2,2026-05-07T19:16:00,NON_CONFORME,9,0,13,58.232,58.252,0.05,-0.05,2.842,
343,343,1,11,2026-05-08T09:19:00,NON_CONFORME,1,0,10,11.848,11.897,0.1,-0.1,0.483,
344,344,1,6,2026-05-04T11:19:00,NON_CONFORME,9,0,13,60.792,60.786,0.01,-0.01,1.936,
345,345,1,12,2025-08-27T14:26:00,NON_CONFORME,6,5,1,20.587,20.58,0.01,-0.01,0.707,
346,346,1,,2025-08-25T06:30:00,CONFORME,3,3,0,45.583,45.536,0.1,-0.1,1.793,
347,347,1,7,2025-08-23T08:24:00,NON_CONFORME,4,3,1,26.055,26.062,0.01,-0.01,5.542,
348,348,1,4,2025-05-23T16:08:00,NON_CONFORME,4,0,7,80.104,80.08,0.1,-0.1,2.816,
349,349,1,6,2025-05-22T06:50:00,NON_CONFORME,6,2,4,75.837,75.852,0.02,-0.02,5.82,
350,350,1,8,2025-05-24T15:15:00,NON_CONFORME,10,9,1,24.151,24.153,0.1,-0.1,4.571,
351,351,1,7,2025-05-24T19:11:00,NON_CONFORME,5,0,7,22.059,22.025,0.05,-0.05,2.717,
352,352,1,7,2025-10-27T18:03:00,NON_CONFORME,2,1,1,81.414,81.413,0.01,-0.01,3.694,
353,353,1,,2025-10-25T17:31:00,CONFORME,6,6,0,89.502,89.505,0.01,-0.01,2.422,
354,354,1,2,2025-10-23T16:14:00,NON_CONFORME,4,0,8,89.944,89.935,0.1,-0.1,2.636,
355,355,1,1,2025-10-26T12:46:00,NON_CONFORME,7,2,5,97.939,97.948,0.02,-0.02,4.385,
356,356,1,10,2026-03-12T07:11:00,NON_CONFORME,10,6,4,98.631,98.624,0.01,-0.01,1.841,
357,357,1,10,2026-03-13T14:02:00,NON_CONFORME,5,1,4,81.246,81.254,0.02,-0.02,4.867,
358,358,1,4,2026-03-14T14:47:00,NON_CONFORME,7,5,2,41.113,41.112,0.01,-0.01,5.268,
359,359,1,,2025-09-27T06:42:00,CONFORME,6,6,0,50.019,50.018,0.01,-0.01,4.126,
360,360,1,3,2025-09-25T11:39:00,NON_CONFORME,4,0,5,89.911,89.87,0.1,-0.1,4.002,
361,361,1,9,2025-09-24T15:39:00,NON_CONFORME,2,0,7,92.138,92.119,0.05,-0.05,3.816,
362,362,1,7,2025-05-13T18:51:00,NON_CONFORME,4,3,1,76.975,76.979,0.01,-0.01,0.433,
363,363,1,,2025-05-16T19:10:00,CONFORME,1,1,0,15.693,15.771,0.1,-0.1,1.008,
364,364,1,12,2025-05-15T17:38:00,NON_CONFORME,9,4,5,44.852,44.889,0.05,-0.05,6.282,
365,365,1,10,2025-05-16T16:02:00,NON_CONFORME,1,0,4,79.008,79.078,0.1,-0.1,0.57,
366,366,1,8,2025-05-16T07:19:00,NON_CONFORME,10,9,1,94.621,94.624,0.01,-0.01,1.536,
367,367,1,10,2025-05-13T15:26:00,NON_CONFORME,1,0,3,41.888,41.887,0.01,-0.01,5.561,
368,368,1,1,2025-10-05T11:22:00,NON_CONFORME,3,0,5,84.822,84.823,0.01,-0.01,0.453,
369,369,1,5,2025-10-04T10:34:00,NON_CONFORME,7,1,6,18.736,18.7,0.05,-0.05,4.593,
370,370,1,6,2025-10-05T12:15:00,NON_CONFORME,5,1,4,72.783,72.728,0.1,-0.1,3.585,
371,371,1,,2025-06-28T13:38:00,CONFORME,8,8,0,34.394,34.396,0.02,-0.02,5.984,
372,372,1,,2025-06-27T12:03:00,CONFORME,3,3,0,38.649,38.653,0.02,-0.02,1.592,
373,373,1,,2025-06-28T19:22:00,CONFORME,2,2,0,80.847,80.842,0.05,-0.05,4.828,
374,374,1,,2025-01-22T17:36:00,CONFORME,9,9,0,57.386,57.398,0.1,-0.1,4.139,
375,375,1,,2025-01-17T16:52:00,CONFORME,7,7,0,90.151,90.229,0.1,-0.1,3.478,
376,376,1,,2025-01-21T08:13:00,CONFORME,7,7,0,44.902,44.85,0.1,-0.1,5.552,
377,377,1,9,2025-01-17T15:07:00,NON_CONFORME,9,3,6,46.432,46.368,0.1,-0.1,4.647,
378,378,1,3,2025-01-20T13:33:00,NON_CONFORME,8,2,6,43.047,43.076,0.05,-0.05,4.365,
379,379,1,3,2025-01-10T18:50:00,NON_CONFORME,7,4,3,92.098,92.108,0.05,-0.05,1.001,
380,380,1,2,2025-01-05T06:45:00,NON_CONFORME,3,0,4,21.902,21.889,0.1,-0.1,5.513,
381,381,1,,2025-01-06T14:29:00,CONFORME,4,4,0,21.192,21.158,0.05,-0.05,1.094,
382,382,1,12,2025-01-05T18:45:00,NON_CONFORME,1,0,1,25.075,25.085,0.02,-0.02,1.99,
383,383,1,8,2025-01-10T08:27:00,NON_CONFORME,7,6,1,31.637,31.666,0.1,-0.1,0.635,
384,384,1,9,2025-01-07T18:08:00,NON_CONFORME,6,5,1,61.94,61.946,0.02,-0.02,5.355,
385,385,1,3,2025-07-31T16:10:00,NON_CONFORME,10,9,1,63.153,63.138,0.02,-0.02,3.45,
386,386,1,10,2025-08-01T19:28:00,NON_CONFORME,4,0,6,17.893,17.945,0.1,-0.1,3.323,
387,387,1,10,2025-07-29T12:14:00,NON_CONFORME,5,0,5,46.449,46.475,0.1,-0.1,4.392,
388,388,1,5,2025-07-31T10:04:00,NON_CONFORME,3,0,3,32.48,32.503,0.05,-0.05,2.939,
389,389,1,5,2025-09-11T12:28:00,NON_CONFORME,1,0,1,31.552,31.504,0.1,-0.1,4.201,
390,390,1,8,2025-09-11T08:02:00,NON_CONFORME,5,4,1,96.564,96.488,0.1,-0.1,1.298,
391,391,1,12,2025-09-10T09:10:00,NON_CONFORME,3,0,5,69.133,69.158,0.05,-0.05,0.569,
392,392,1,2,2025-04-16T17:45:00,NON_CONFORME,4,3,1,31.556,31.546,0.02,-0.02,1.488,
393,393,1,2,2025-04-11T15:14:00,NON_CONFORME,5,4,1,24.643,24.646,0.05,-0.05,2.546,
394,394,1,2,2025-04-16T14:56:00,NON_CONFORME,8,7,1,57.854,57.835,0.05,-0.05,2.695,
395,395,1,11,2026-10-31T19:14:00,NON_CONFORME,10,7,3,11.592,11.6,0.05,-0.05,0.977,
396,396,1,1,2026-10-26T06:39:00,NON_CONFORME,8,3,5,68.367,68.368,0.05,-0.05,1.798,
397,397,1,,2026-10-26T13:07:00,CONFORME,4,4,0,59.684,59.624,0.1,-0.1,3.29,
398,398,1,7,2025-01-20T15:36:00,NON_CONFORME,6,3,3,69.723,69.693,0.05,-0.05,1.458,
399,399,1,6,2025-01-15T13:30:00,NON_CONFORME,10,5,5,59.231,59.262,0.1,-0.1,4.577,
400,400,1,9,2025-01-18T14:09:00,NON_CONFORME,8,3,5,94.379,94.386,0.01,-0.01,2.681,
401,401,1,5,2025-01-15T07:18:00,NON_CONFORME,1,0,4,93.685,93.69,0.01,-0.01,5.604,
402,402,1,1,2025-01-19T08:36:00,NON_CONFORME,6,3,3,40.99,40.991,0.01,-0.01,1.341,
403,403,1,2,2025-01-15T17:06:00,NON_CONFORME,2,0,4,36.773,36.799,0.05,-0.05,4.293,
404,404,1,,2026-01-24T14:51:00,CONFORME,2,2,0,54.901,54.915,0.1,-0.1,1.33,
405,405,1,1,2026-01-24T15:39:00,NON_CONFORME,1,0,2,12.726,12.725,0.01,-0.01,5.999,
406,406,1,,2026-01-27T13:02:00,CONFORME,5,5,0,19.973,19.983,0.02,-0.02,6.231,
407,407,1,8,2026-01-22T14:56:00,NON_CONFORME,5,3,2,30.81,30.808,0.02,-0.02,4.55,
408,408,1,3,2026-01-27T07:43:00,NON_CONFORME,8,6,2,29.044,29.08,0.05,-0.05,1.316,
409,409,1,,2025-02-27T13:37:00,CONFORME,10,10,0,32.123,32.148,0.05,-0.05,0.443,
410,410,1,8,2025-02-27T11:34:00,NON_CONFORME,4,0,4,47.267,47.251,0.05,-0.05,4.532,
411,411,1,,2025-02-28T16:28:00,CONFORME,9,9,0,92.629,92.629,0.02,-0.02,5.746,
412,412,1,8,2025-02-25T19:30:00,NON_CONFORME,5,4,1,20.674,20.673,0.1,-0.1,3.486,
413,413,1,6,2025-02-27T16:36:00,NON_CONFORME,6,5,1,54.317,54.321,0.01,-0.01,5.827,
414,414,1,9,2026-06-07T16:25:00,NON_CONFORME,4,3,1,81.188,81.242,0.1,-0.1,3.42,
415,415,1,,2026-06-08T12:34:00,CONFORME,7,7,0,87.492,87.506,0.02,-0.02,5.263,
416,416,1,1,2026-06-06T12:19:00,NON_CONFORME,2,1,1,43.053,43.048,0.01,-0.01,1.307,
417,417,1,6,2026-06-10T10:05:00,NON_CONFORME,8,7,1,47.41,47.448,0.05,-0.05,4.953,
418,418,1,,2025-12-02T19:31:00,CONFORME,7,7,0,11.656,11.59,0.1,-0.1,5.564,
419,419,1,,2025-12-05T13:55:00,CONFORME,5,5,0,21.541,21.56,0.1,-0.1,5.363,
420,420,1,,2025-12-07T09:03:00,CONFORME,4,4,0,85.564,85.567,0.02,-0.02,5.656,
421,421,1,,2025-12-06T15:27:00,CONFORME,2,2,0,49.128,49.083,0.1,-0.1,1.886,
422,422,1,,2025-12-05T06:40:00,CONFORME,2,2,0,59.717,59.767,0.1,-0.1,0.913,
423,423,1,,2025-12-03T19:13:00,CONFORME,5,5,0,35.479,35.492,0.05,-0.05,2.986,
424,424,1,8,2025-12-06T14:57:00,NON_CONFORME,3,1,2,62.854,62.85,0.01,-0.01,0.702,
425,425,1,11,2025-08-21T10:53:00,NON_CONFORME,2,0,8,64.583,64.581,0.01,-0.01,2.015,
426,426,1,8,2025-08-23T11:00:00,NON_CONFORME,8,2,6,25.689,25.662,0.05,-0.05,6.002,
427,427,1,1,2025-08-20T19:30:00,NON_CONFORME,6,1,5,28.42,28.427,0.05,-0.05,5.65,
428,428,1,10,2025-08-20T13:04:00,NON_CONFORME,7,0,7,37.314,37.315,0.01,-0.01,2.029,
429,429,1,6,2025-08-24T08:05:00,NON_CONFORME,3,0,5,87.658,87.658,0.01,-0.01,3.843,
430,430,1,,2025-05-26T17:24:00,CONFORME,6,6,0,84.639,84.695,0.1,-0.1,2.587,
431,431,1,10,2025-05-29T13:21:00,NON_CONFORME,4,3,1,49.6,49.589,0.02,-0.02,1.033,
432,432,1,,2025-05-29T19:09:00,CONFORME,8,8,0,20.614,20.596,0.1,-0.1,2.575,
433,433,1,4,2025-05-30T09:58:00,NON_CONFORME,2,1,1,71.586,71.599,0.05,-0.05,3.135,
434,434,1,10,2025-05-29T19:08:00,NON_CONFORME,10,7,3,67.096,67.096,0.1,-0.1,1.61,
435,435,1,5,2025-05-30T18:13:00,NON_CONFORME,10,8,2,90.523,90.551,0.05,-0.05,3.7,
436,436,1,,2025-05-30T10:32:00,CONFORME,7,7,0,65.185,65.217,0.05,-0.05,4.826,
437,437,1,2,2025-12-21T10:09:00,NON_CONFORME,9,7,2,60.078,60.109,0.05,-0.05,4.47,
438,438,1,3,2025-12-26T16:48:00,NON_CONFORME,1,0,1,28.714,28.709,0.1,-0.1,4.38,
439,439,1,3,2025-12-23T10:36:00,NON_CONFORME,10,5,5,16.523,16.524,0.01,-0.01,2.386,
440,440,1,5,2025-06-29T10:42:00,NON_CONFORME,3,1,2,32.122,32.118,0.01,-0.01,2.596,
441,441,1,5,2025-06-28T08:49:00,NON_CONFORME,8,3,5,93.762,93.776,0.02,-0.02,4.61,
442,442,1,2,2025-07-01T10:37:00,NON_CONFORME,7,1,6,88.754,88.741,0.02,-0.02,4.111,
443,443,1,,2025-06-30T08:33:00,CONFORME,7,7,0,63.523,63.519,0.02,-0.02,1.283,
444,444,1,11,2025-11-14T08:43:00,NON_CONFORME,5,4,1,78.418,78.422,0.01,-0.01,1.028,
445,445,1,6,2025-11-15T15:34:00,NON_CONFORME,3,0,6,39.317,39.329,0.1,-0.1,0.526,
446,446,1,2,2025-11-14T18:53:00,NON_CONFORME,7,0,9,25.482,25.486,0.02,-0.02,3.17,
447,447,1,11,2025-11-07T07:40:00,NON_CONFORME,9,7,2,90.606,90.6,0.05,-0.05,5.101,
448,448,1,10,2025-11-08T14:19:00,NON_CONFORME,9,8,1,66.059,66.097,0.05,-0.05,4.425,
449,449,1,10,2025-11-05T10:21:00,NON_CONFORME,7,3,4,52.031,52.062,0.05,-0.05,2.629,
450,450,1,11,2025-11-06T14:39:00,NON_CONFORME,10,8,2,98.911,98.915,0.1,-0.1,4.246,
451,451,1,8,2025-11-05T09:42:00,NON_CONFORME,6,4,2,55.964,55.944,0.1,-0.1,5.809,
452,452,1,8,2026-07-26T18:39:00,NON_CONFORME,7,5,2,72.594,72.609,0.1,-0.1,5.53,
453,453,1,3,2026-07-30T13:17:00,NON_CONFORME,7,5,2,58.172,58.25,0.1,-0.1,3.1,
454,454,1,9,2026-07-27T13:23:00,NON_CONFORME,6,4,2,19.827,19.812,0.02,-0.02,4.58,
455,455,1,11,2026-07-30T16:58:00,NON_CONFORME,4,2,2,39.967,39.971,0.01,-0.01,5.238,
456,456,1,1,2026-07-26T08:35:00,NON_CONFORME,3,0,3,19.307,19.24,0.1,-0.1,4.355,
457,457,1,,2026-12-05T17:45:00,CONFORME,2,2,0,91.138,91.144,0.05,-0.05,5.513,
458,458,1,,2026-12-05T18:01:00,CONFORME,10,10,0,19.676,19.679,0.02,-0.02,3.285,
459,459,1,,2026-11-30T19:53:00,CONFORME,8,8,0,19.412,19.405,0.01,-0.01,1.835,
460,460,1,,2026-12-03T07:59:00,CONFORME,8,8,0,32.935,32.934,0.05,-0.05,1.909,
461,461,1,4,2026-03-13T10:46:00,NON_CONFORME,3,0,6,67.878,67.846,0.1,-0.1,0.923,
462,462,1,2,2026-03-09T15:27:00,NON_CONFORME,2,0,3,56.368,56.425,0.1,-0.1,0.914,
463,463,1,10,2026-03-10T18:48:00,NON_CONFORME,7,1,6,60.241,60.27,0.1,-0.1,2.676,
464,464,1,,2026-10-07T18:05:00,CONFORME,2,2,0,78.042,78.019,0.05,-0.05,3.226,
465,465,1,,2026-10-03T16:31:00,CONFORME,7,7,0,53.455,53.503,0.1,-0.1,3.373,
466,466,1,,2026-10-07T18:11:00,CONFORME,7,7,0,99.479,99.455,0.1,-0.1,3.594,
467,467,1,,2026-10-02T07:21:00,CONFORME,7,7,0,53.485,53.485,0.01,-0.01,5.111,
468,468,1,,2026-10-04T07:48:00,CONFORME,7,7,0,96.17,96.165,0.01,-0.01,4.716,
469,469,1,,2026-10-06T11:27:00,CONFORME,1,1,0,69.483,69.482,0.02,-0.02,2.359,
470,470,1,,2026-10-07T14:37:00,CONFORME,7,7,0,70.831,70.842,0.02,-0.02,3.119,
471,471,1,9,2025-03-29T08:02:00,NON_CONFORME,6,3,3,41.561,41.553,0.05,-0.05,1.846,
472,472,1,6,2025-03-28T15:22:00,NON_CONFORME,7,3,4,20.038,20.026,0.05,-0.05,6.044,
473,473,1,7,2025-03-30T12:09:00,NON_CONFORME,9,5,4,31.435,31.453,0.05,-0.05,3.99,
474,474,1,,2025-03-25T14:21:00,CONFORME,9,9,0,90.79,90.777,0.02,-0.02,3.768,
475,475,1,,2025-06-05T07:57:00,CONFORME,9,9,0,48.425,48.455,0.05,-0.05,3.915,
476,476,1,5,2025-06-04T14:29:00,NON_CONFORME,3,2,1,43.586,43.578,0.01,-0.01,2.339,
477,477,1,8,2025-06-01T17:09:00,NON_CONFORME,1,0,1,24.656,24.612,0.1,-0.1,1.711,
478,478,1,11,2025-06-02T17:28:00,NON_CONFORME,6,4,2,64.429,64.433,0.05,-0.05,2.839,
479,479,1,7,2026-03-25T14:00:00,NON_CONFORME,10,1,9,41.259,41.26,0.01,-0.01,5.088,
480,480,1,4,2026-03-25T08:54:00,NON_CONFORME,2,0,7,54.33,54.316,0.05,-0.05,5.637,
481,481,1,8,2026-03-25T15:09:00,NON_CONFORME,6,1,5,98.112,98.117,0.02,-0.02,2.866,
482,482,1,,2025-01-21T17:38:00,CONFORME,10,10,0,32.621,32.616,0.01,-0.01,1.392,
483,483,1,,2025-01-25T06:20:00,CONFORME,2,2,0,28.15,28.147,0.01,-0.01,1.425,
484,484,1,10,2025-01-22T16:52:00,NON_CONFORME,2,0,2,22.016,22.052,0.05,-0.05,4.835,
485,485,1,10,2026-09-24T17:03:00,NON_CONFORME,1,0,3,90.467,90.495,0.05,-0.05,1.533,
486,486,1,,2026-09-23T09:17:00,CONFORME,5,5,0,91.74,91.768,0.1,-0.1,5.181,
