execution_outil_id,execution_id,outil_id,usure_debut,usure_fin,duree_utilisation
1129,1129,145,155,156,19
1130,1130,2,24,25,13
1131,1131,52,768,769,16
1132,1132,40,42,43,17
1133,1133,128,22,26,31
1134,1134,140,43,43,13
1135,1135,55,856,857,20
1136,1136,123,67,67,9
1137,1137,78,49,50,16
1138,1138,85,30,30,25
1139,1139,86,46,47,31
1140,1140,132,161,161,10
1141,1141,146,57,58,11
1142,1142,18,59,61,30
1143,1143,28,25,29,48
1144,1144,87,38,39,14
1145,1145,146,58,59,17
1146,1146,55,857,857,10
1147,1147,48,1148,1149,22
1148,1148,108,2217,2219,15
1149,1149,42,147,148,13
1150,1150,63,117,118,13
1151,1151,123,67,70,27
1152,1152,56,32,36,40
1153,1153,80,47,48,23
1154,1154,86,47,47,10
1155,1155,10,81,81,8
1156,1156,10,81,86,50
1157,1157,57,32,34,22
1158,1158,128,26,26,14
1159,1159,140,43,43,16
1160,1160,61,21,26,45
1161,1161,16,23,24,32
1162,1162,18,61,62,26
1163,1163,33,65,66,14
1164,1164,73,80,81,9
1165,1165,17,103,107,39
1166,1166,60,35,39,54
1167,1167,85,30,30,8
1168,1168,44,115,115,1
1169,1169,64,69,70,23
1170,1170,59,18,18,20
1171,1171,145,156,157,16
1172,1172,121,9,12,26
1173,1173,148,91,94,27
1174,1174,60,39,40,19
1175,1175,93,40,42,35
1176,1176,124,50,52,25
1177,1177,138,73,73,8
1178,1178,82,92,93,9
1179,1179,90,8,11,62
1180,1180,72,56,58,25
1181,1181,65,72,73,12
1182,1182,44,115,117,16
1183,1183,123,70,71,44
1184,1184,95,75,78,38
1185,1185,42,148,155,57
1186,1186,111,86,87,14
1187,1187,130,63,63,9
1188,1188,133,73,74,34
1189,1189,98,93,95,26
1190,1190,3,31,31,5
1191,1191,130,63,65,19
1192,1192,29,80,82,60
1193,1193,14,75,79,39
1194,1194,117,45,46,13
1195,1195,41,11,13,24
1196,1196,143,66,67,8
1197,1197,17,107,108,13
1198,1198,143,67,69,43
1199,1199,39,57,58,30
1200,1200,124,52,53,13
1201,1201,66,147,147,5
1202,1202,116,91,93,35
1203,1203,60,40,41,13
1204,1204,77,75,81,60
1205,1205,59,18,19,35
1206,1206,47,264,268,33
1207,1207,11,71,72,17
1208,1208,84,97,98,19
1209,1209,77,81,81,28
1210,1210,93,42,44,25
1211,1211,26,138,139,22
1212,1212,48,1149,1151,34
1213,1213,90,11,14,22
1214,1214,95,78,79,15
1215,1215,103,402,405,55
1216,1216,52,769,771,16
1217,1217,101,1700,1700,23
1218,1218,123,71,72,10
1219,1219,43,142,146,41
1220,1220,122,154,157,25
1221,1221,5,53,55,21
1222,1222,101,1700,1702,15
1223,1223,116,93,95,34
1224,1224,67,58,58,11
1225,1225,80,48,49,15
1226,1226,1,30,30,12
1227,1227,87,39,42,52
1228,1228,107,1156,1159,26
1229,1229,18,62,63,8
1230,1230,82,93,94,21
1231,1231,128,26,28,26
1232,1232,51,572,576,55
1233,1233,143,69,71,21
1234,1234,142,12,12,10
1235,1235,126,100,101,41
1236,1236,94,147,147,15
1237,1237,67,58,58,4
1238,1238,114,141,143,21
1239,1239,35,28,30,19
1240,1240,49,729,730,29
1241,1241,112,66,70,32
1242,1242,35,30,31,10
1243,1243,143,71,71,10
1244,1244,11,72,75,35
1245,1245,96,62,67,35
1246,1246,22,63,64,9
1247,1247,83,149,150,16
1248,1248,54,208,209,9
1249,1249,102,1030,1031,21
1250,1250,25,153,153,21
1251,1251,47,268,268,7
1252,1252,132,161,162,54
1253,1253,58,38,42,52
1254,1254,137,46,52,58
1255,1255,46,1542,1542,5
1256,1256,131,40,41,20
1257,1257,140,43,44,20
1258,1258,143,71,72,21
1259,1259,23,110,112,45
1260,1260,73,81,81,16
1261,1261,130,65,66,16
1262,1262,109,1082,1083,14
1263,1263,9,19,20,16
1264,1264,121,12,14,35
1265,1265,94,147,150,24
1266,1266,67,58,59,29
1267,1267,111,87,90,38
1268,1268,28,29,29,5
1269,1269,142,12,12,4
1270,1270,48,1151,1155,37
1271,1271,94,150,151,17
1272,1272,88,129,129,11
1273,1273,65,73,75,18
1274,1274,119,66,68,44
1275,1275,26,139,140,29
1276,1276,31,60,61,56
1277,1277,123,72,73,17
1278,1278,86,47,47,14
1279,1279,118,65,68,52
1280,1280,59,19,22,41
1281,1281,117,46,47,17
1282,1282,134,89,89,9
1283,1283,124,53,53,18
1284,1284,14,79,81,28
1285,1285,143,72,75,62
1286,1286,26,140,140,19
1287,1287,147,80,80,1
1288,1288,18,63,69,56
1289,1289,108,2219,2219,10
1290,1290,93,44,44,2
1291,1291,50,139,142,41
1292,1292,142,12,13,32
1293,1293,31,61,63,58
1294,1294,96,67,67,9
1295,1295,8,46,47,18
1296,1296,5,55,56,19
1297,1297,101,1702,1704,20
1298,1298,116,95,98,29
1299,1299,67,59,59,12
1300,1300,41,13,14,15
1301,1301,90,14,17,33
1302,1302,73,81,83,29
1303,1303,149,22,22,16
1304,1304,39,58,58,22
1305,1305,102,1031,1033,31
1306,1306,23,112,117,48
1307,1307,114,143,143,9
1308,1308,137,52,53,17
1309,1309,128,28,32,31
1310,1310,58,42,48,56
1311,1311,6,51,54,59
1312,1312,24,131,132,12
1313,1313,58,48,49,8
1314,1314,97,43,44,21
1315,1315,25,153,155,33
1316,1316,26,140,141,15
1317,1317,46,1542,1542,11
1318,1318,57,34,37,28
1319,1319,18,69,70,21
1320,1320,101,1704,1705,22
1321,1321,100,25,25,7
1322,1322,37,44,44,10
1323,1323,91,42,45,24
1324,1324,114,143,146,41
1325,1325,90,17,18,14
1326,1326,7,51,51,13
1327,1327,26,141,150,62
1328,1328,14,81,81,12
1329,1329,36,135,137,19
1330,1330,68,150,153,38
1331,1331,150,114,115,33
1332,1332,139,16,18,18
1333,1333,63,118,118,5
1334,1334,118,68,73,52
1335,1335,95,79,82,41
1336,1336,117,47,47,12
1337,1337,46,1542,1543,10
1338,1338,12,43,45,34
1339,1339,35,31,32,12
1340,1340,81,55,55,12
1341,1341,130,66,69,64
1342,1342,37,44,45,20
1343,1343,45,56,56,12
1344,1344,46,1543,1543,14
1345,1345,36,137,139,38
1346,1346,117,47,48,25
1347,1347,125,101,102,16
1348,1348,97,44,50,50
1349,1349,116,98,101,39
1350,1350,105,476,478,27
1351,1351,72,58,59,15
1352,1352,144,114,115,21
1353,1353,139,18,18,5
1354,1354,110,87,87,5
1355,1355,101,1705,1708,26
1356,1356,68,153,161,66
1357,1357,79,15,16,10
1358,1358,116,101,101,15
1359,1359,131,41,41,14
1360,1360,98,95,97,27
1361,1361,60,41,43,29
1362,1362,74,105,109,40
1363,1363,54,209,211,20
1364,1364,46,1543,1544,12
1365,1365,58,49,51,22
1366,1366,80,49,51,25
1367,1367,87,42,42,5
1368,1368,141,30,31,18
1369,1369,110,87,87,3
1370,1370,65,75,76,13
1371,1371,74,109,110,25
1372,1372,118,73,74,20
1373,1373,8,47,48,12
1374,1374,65,76,77,17
1375,1375,4,30,36,47
1376,1376,144,115,115,29
1377,1377,114,146,148,22
1378,1378,25,155,156,14
1379,1379,9,20,22,39
1380,1380,25,156,162,58
1381,1381,101,1708,1711,23
1382,1382,3,31,32,16
1383,1383,45,56,58,21
1384,1384,40,43,43,5
1385,1385,58,51,55,39
1386,1386,137,53,53,13
1387,1387,111,90,92,27
1388,1388,125,102,107,54
1389,1389,10,86,86,11
1390,1390,68,161,161,10
1391,1391,131,41,43,24
1392,1392,88,129,131,25
1393,1393,119,68,71,26
1394,1394,45,58,58,16
1395,1395,107,1159,1161,20
1396,1396,95,82,83,16
1397,1397,78,50,51,18
1398,1398,129,57,58,11
1399,1399,72,59,61,14
1400,1400,99,41,42,15
1401,1401,113,59,60,13
1402,1402,94,151,153,22
1403,1403,38,22,23,21
1404,1404,87,42,42,9
1405,1405,7,51,52,11
1406,1406,26,150,156,57
1407,1407,14,81,81,16
1408,1408,7,52,52,6
1409,1409,26,156,161,65
1410,1410,14,81,81,8
1411,1411,21,40,40,15
1412,1412,92,93,95,18
1413,1413,97,50,50,8
1414,1414,78,51,51,8
1415,1415,97,50,53,34
1416,1416,19,56,58,27
1417,1417,25,162,163,28
1418,1418,83,150,151,24
1419,1419,26,161,168,54
1420,1420,24,132,132,6
1421,1421,86,47,47,9
1422,1422,93,44,46,32
1423,1423,41,14,17,54
1424,1424,84,98,99,22
1425,1425,27,69,69,11
1426,1426,84,99,101,18
1427,1427,54,211,212,20
1428,1428,128,32,33,16
1429,1429,26,168,170,23
1430,1430,48,1155,1160,38
1431,1431,90,18,20,17
1432,1432,28,29,29,5
1433,1433,121,14,16,18
1434,1434,132,162,163,14
1435,1435,126,101,102,29
1436,1436,133,74,75,20
1437,1437,61,26,26,7
1438,1438,121,16,16,14
1439,1439,132,163,164,8
1440,1440,126,102,102,22
1441,1441,133,75,75,15
1442,1442,148,94,94,7
1443,1443,3,32,34,47
1444,1444,30,84,92,60
1445,1445,90,20,22,25
1446,1446,150,115,115,12
1447,1447,25,163,163,6
1448,1448,74,110,116,62
1449,1449,78,51,54,50
1450,1450,115,56,56,12
1451,1451,14,81,82,13
1452,1452,76,64,66,21
1453,1453,21,40,45,58
1454,1454,132,164,171,50
1455,1455,53,503,504,10
1456,1456,132,171,171,6
1457,1457,52,771,772,23
1458,1458,21,45,46,18
1459,1459,44,117,119,21
1460,1460,75,33,34,24
1461,1461,101,1711,1712,18
1462,1462,8,48,50,27
1463,1463,139,18,24,56
1464,1464,36,139,140,19
1465,1465,11,75,75,7
1466,1466,109,1083,1083,16
1467,1467,71,20,22,18
1468,1468,49,730,732,16
1469,1469,23,117,119,17
1470,1470,50,142,149,68
1471,1471,111,92,97,43
1472,1472,124,53,54,9
1473,1473,90,22,23,8
1474,1474,81,55,56,21
1475,1475,136,132,133,18
1476,1476,73,83,83,5
1477,1477,37,45,46,17
1478,1478,38,23,28,55
1479,1479,28,29,31,26
1480,1480,49,732,732,9
1481,1481,80,51,52,25
1482,1482,94,153,155,22
1483,1483,109,1083,1089,59
1484,1484,29,82,82,16
1485,1485,136,133,138,39
1486,1486,91,45,46,16
1487,1487,147,80,80,3
1488,1488,18,70,76,63
1489,1489,108,2219,2220,11
1490,1490,39,58,58,12
1491,1491,130,69,75,47
1492,1492,116,101,103,30
1493,1493,56,36,38,22
1494,1494,96,67,68,14
1495,1495,75,34,34,21
1496,1496,101,1712,1715,29
1497,1497,125,107,108,23
1498,1498,28,31,31,12
1499,1499,58,55,56,15
1500,1500,3,34,36,20
1501,1501,33,66,73,52
1502,1502,41,17,17,11
1503,1503,123,73,74,11
1504,1504,43,146,148,34
1505,1505,9,22,23,12
1506,1506,130,75,76,17
1507,1507,29,82,85,50
1508,1508,123,74,78,34
1509,1509,117,48,48,15
1510,1510,41,17,19,20
1511,1511,61,26,26,4
1512,1512,121,16,17,16
1513,1513,132,171,172,13
1514,1514,73,83,85,19
1515,1515,133,75,76,12
1516,1516,23,119,119,7
1517,1517,81,56,57,21
1518,1518,78,54,56,32
1519,1519,137,53,56,42
1520,1520,64,70,70,9
1521,1521,73,85,85,3
1522,1522,96,68,69,34
1523,1523,75,34,37,46
1524,1524,131,43,47,42
1525,1525,150,115,117,15
1526,1526,6,54,54,12
1527,1527,6,54,55,34
1528,1528,14,82,83,15
1529,1529,14,83,84,18
1530,1530,35,32,32,5
1531,1531,50,149,151,42
1532,1532,1,30,31,21
1533,1533,5,56,57,13
1534,1534,49,732,733,13
1535,1535,12,45,46,11
1536,1536,102,1033,1036,29
1537,1537,11,75,77,52
1538,1538,114,148,150,24
1539,1539,23,119,120,9
1540,1540,114,150,157,54
1541,1541,55,857,859,19
1542,1542,32,73,74,13
1543,1543,126,102,102,4
1544,1544,43,148,149,16
1545,1545,57,37,38,35
1546,1546,116,103,104,16
1547,1547,150,117,119,17
1548,1548,100,25,29,39
1549,1549,11,77,79,19
1550,1550,123,78,78,13
1551,1551,89,15,15,3
1552,1552,146,59,61,55
1553,1553,102,1036,1041,48
1554,1554,131,47,47,18
1555,1555,92,95,96,9
1556,1556,112,70,71,9
1557,1557,40,43,43,11
1558,1558,58,56,57,38
1559,1559,137,56,57,14
1560,1560,111,97,98,17
1561,1561,125,108,111,62
1562,1562,10,86,86,4
1563,1563,26,170,170,10
1564,1564,147,80,80,19
1565,1565,44,119,121,53
1566,1566,36,140,140,11
1567,1567,52,772,777,54
1568,1568,136,138,138,12
1569,1569,78,56,57,14
1570,1570,67,59,60,27
1571,1571,32,74,79,47
1572,1572,105,478,478,7
1573,1573,135,138,142,46
1574,1574,11,79,79,13
1575,1575,108,2220,2220,5
1576,1576,124,54,57,22
1577,1577,112,71,73,28
1578,1578,71,22,23,12
1579,1579,103,405,410,51
1580,1580,140,44,45,13
1581,1581,54,212,213,15
1582,1582,17,108,110,52
1583,1583,145,157,158,11
1584,1584,2,25,25,8
1585,1585,148,94,95,10
1586,1586,18,76,81,54
1587,1587,30,92,94,65
1588,1588,34,68,69,32
1589,1589,150,119,119,3
1590,1590,93,46,46,11
1591,1591,59,22,23,15
1592,1592,93,46,46,19
1593,1593,22,64,66,17
1594,1594,10,86,86,8
1595,1595,39,58,59,15
1596,1596,102,1041,1044,34
1597,1597,23,120,125,41
1598,1598,114,157,157,1
1599,1599,31,63,64,14
1600,1600,91,46,47,17
1601,1601,114,157,162,45
1602,1602,35,32,32,18
1603,1603,51,576,577,11
1604,1604,30,94,96,17
1605,1605,144,115,116,14
1606,1606,33,73,75,14
1607,1607,22,66,66,8
1608,1608,44,121,122,18
1609,1609,89,15,18,29
1610,1610,24,132,135,31
1611,1611,45,58,63,56
1612,1612,83,151,153,53
1613,1613,92,96,97,12
1614,1614,106,678,679,11
1615,1615,84,101,104,22
1616,1616,97,53,54,33
1617,1617,59,23,26,29
1618,1618,119,71,73,18
1619,1619,58,57,57,4
1620,1620,97,54,56,18
1621,1621,25,163,164,32
1622,1622,26,170,171,18
1623,1623,16,24,24,11
1624,1624,106,679,679,18
1625,1625,88,131,133,35
1626,1626,9,23,25,19
1627,1627,128,33,35,21
1628,1628,138,73,74,25
1629,1629,66,147,148,26
1630,1630,84,104,105,12
1631,1631,54,213,213,6
1632,1632,122,157,161,39
1633,1633,114,162,167,40
1634,1634,68,161,163,51
1635,1635,49,733,734,22
1636,1636,40,43,44,17
1637,1637,44,122,125,40
1638,1638,82,94,97,21
1639,1639,31,64,67,26
1640,1640,126,102,104,20
1641,1641,143,75,76,20
1642,1642,11,79,81,43
1643,1643,96,69,73,33
1644,1644,22,66,66,11
1645,1645,142,13,13,7
1646,1646,144,116,116,10
1647,1647,148,95,98,25
1648,1648,101,1715,1716,15
1649,1649,103,410,412,27
1650,1650,85,30,31,25
1651,1651,92,97,98,13
1652,1652,108,2220,2221,13
1653,1653,118,74,75,22
1654,1654,119,73,79,61
1655,1655,30,96,98,29
1656,1656,2,25,25,8
1657,1657,33,75,75,6
1658,1658,127,11,12,13
1659,1659,91,47,48,12
1660,1660,131,47,48,15
1661,1661,64,70,75,38
1662,1662,38,28,32,47
1663,1663,149,22,22,6
1664,1664,44,125,125,1
1665,1665,64,75,76,14
1666,1666,59,26,27,10
1667,1667,146,61,62,17
1668,1668,51,577,580,31
1669,1669,106,679,679,16
1670,1670,97,56,56,17
1671,1671,104,428,430,25
1672,1672,121,17,18,32
1673,1673,100,29,30,11
1674,1674,12,46,46,5
1675,1675,102,1044,1045,30
1676,1676,53,504,511,59
1677,1677,114,167,167,19
1678,1678,84,105,107,18
1679,1679,54,213,216,24
1680,1680,128,35,38,24
1681,1681,26,171,172,15
1682,1682,48,1160,1163,32
1683,1683,90,23,25,19
1684,1684,71,23,24,11
1685,1685,103,412,416,53
1686,1686,126,104,104,13
1687,1687,100,30,31,23
1688,1688,55,859,861,41
1689,1689,6,55,58,50
1690,1690,109,1089,1090,16
1691,1691,130,76,76,9
1692,1692,103,416,416,8
1693,1693,116,104,108,43
1694,1694,29,85,86,17
1695,1695,39,59,61,23
1696,1696,117,48,48,7
1697,1697,50,151,152,11
1698,1698,78,57,60,38
1699,1699,36,140,141,11
1700,1700,147,80,80,9
1701,1701,129,58,59,14
1702,1702,141,31,32,17
1703,1703,126,104,105,18
1704,1704,57,38,39,17
1705,1705,134,89,89,3
1706,1706,124,57,59,22
1707,1707,14,84,85,35
1708,1708,143,76,80,67
1709,1709,46,1544,1546,17
1710,1710,147,80,80,5
1711,1711,119,79,81,23
1712,1712,112,73,75,21
1713,1713,55,861,863,19
1714,1714,81,57,58,13
1715,1715,114,167,167,6
1716,1716,136,138,146,62
1717,1717,34,69,72,23
1718,1718,135,142,143,12
1719,1719,108,2221,2223,22
1720,1720,61,26,27,18
1721,1721,96,73,75,23
1722,1722,119,81,82,16
1723,1723,83,153,153,13
1724,1724,97,56,57,12
1725,1725,30,98,100,40
1726,1726,36,141,143,44
1727,1727,112,75,81,65
1728,1728,96,75,75,9
1729,1729,110,87,87,12
1730,1730,81,58,63,38
1731,1731,43,149,150,15
1732,1732,3,36,36,16
1733,1733,44,125,126,10
1734,1734,138,74,77,21
1735,1735,38,32,32,19
1736,1736,131,48,48,10
1737,1737,137,57,58,13
1738,1738,145,158,159,9
1739,1739,69,38,39,9
1740,1740,104,430,432,38
1741,1741,127,12,13,17
1742,1742,79,16,17,10
1743,1743,44,126,127,18
1744,1744,21,46,49,44
1745,1745,4,36,38,28
1746,1746,8,50,52,51
1747,1747,111,98,100,14
1748,1748,78,60,61,12
1749,1749,39,61,62,52
1750,1750,1,31,32,8
1751,1751,94,155,155,5
1752,1752,74,116,120,58
1753,1753,53,511,512,20
1754,1754,9,25,28,34
1755,1755,6,58,60,21
1756,1756,44,127,127,3
1757,1757,11,81,82,33
1758,1758,46,1546,1554,54
1759,1759,1,32,39,53
1760,1760,85,31,32,12
1761,1761,68,163,163,6
1762,1762,106,679,679,16
1763,1763,120,57,61,53
1764,1764,49,734,735,25
1765,1765,64,76,76,11
1766,1766,102,1045,1046,16
1767,1767,51,580,581,15
1768,1768,137,58,58,16
1769,1769,70,48,49,26
1770,1770,137,58,62,48
1771,1771,27,69,70,17
1772,1772,17,110,111,10
1773,1773,136,146,148,42
1774,1774,110,87,88,31
1775,1775,96,75,77,16
1776,1776,5,57,58,16
1777,1777,27,70,72,30
1778,1778,100,31,31,10
1779,1779,14,85,85,13
1780,1780,104,432,435,29
1781,1781,130,76,82,49
1782,1782,142,13,14,17
1783,1783,148,98,99,12
1784,1784,53,512,512,3
1785,1785,85,32,32,19
1786,1786,12,46,47,10
1787,1787,147,80,83,23
1788,1788,70,49,52,32
1789,1789,72,61,62,19
1790,1790,76,66,67,17
1791,1791,89,18,20,31
1792,1792,65,77,77,13
1793,1793,97,57,57,14
1794,1794,24,135,138,28
1795,1795,17,111,112,15
1796,1796,107,1161,1163,17
1797,1797,54,216,220,39
1798,1798,92,98,98,26
1799,1799,100,31,31,18
1800,1800,117,48,50,18
1801,1801,38,32,38,54
1802,1802,36,143,151,58
1803,1803,28,31,31,15
1804,1804,137,62,63,16
1805,1805,127,13,15,19
1806,1806,137,63,67,35
1807,1807,27,72,73,18
1808,1808,112,81,82,9
1809,1809,101,1716,1721,46
1810,1810,125,111,112,39
1811,1811,28,31,33,20
1812,1812,146,62,65,24
1813,1813,105,478,481,36
1814,1814,28,33,37,44
1815,1815,87,42,42,9
1816,1816,140,45,45,9
1817,1817,149,22,22,15
1818,1818,117,50,52,19
1819,1819,112,82,83,15
1820,1820,101,1721,1724,56
1821,1821,125,112,114,41
1822,1822,28,37,38,18
1823,1823,105,481,481,3
1824,1824,86,47,48,20
1825,1825,126,105,106,19
1826,1826,7,52,56,45
1827,1827,115,56,61,47
1828,1828,31,67,67,8
1829,1829,78,61,64,29
1830,1830,38,38,39,14
1831,1831,20,155,157,18
1832,1832,81,63,67,46
1833,1833,13,95,98,28
1834,1834,23,125,129,49
1835,1835,32,79,79,6
1836,1836,113,60,62,15
1837,1837,13,98,101,38
1838,1838,89,20,22,62
1839,1839,9,28,29,28
1840,1840,49,735,735,13
1841,1841,67,60,61,17
1842,1842,67,61,68,56
1843,1843,92,98,99,10
1844,1844,13,101,101,13
1845,1845,101,1724,1724,10
1846,1846,39,62,63,22
1847,1847,108,2223,2226,46
1848,1848,82,97,98,15
1849,1849,70,52,53,10
1850,1850,35,32,35,28
1851,1851,131,48,54,51
1852,1852,17,112,114,38
1853,1853,111,100,104,39
1854,1854,147,83,83,18
1855,1855,18,81,81,10
1856,1856,69,39,42,34
1857,1857,106,679,685,49
1858,1858,99,42,43,24
1859,1859,99,43,44,22
1860,1860,106,685,685,7
1861,1861,84,107,109,22
1862,1862,97,57,58,26
1863,1863,86,48,51,29
1864,1864,13,101,101,16
1865,1865,84,109,110,8
1866,1866,9,29,31,29
1867,1867,26,172,173,30
1868,1868,37,46,49,34
1869,1869,75,37,38,20
1870,1870,43,150,150,17
1871,1871,42,155,155,5
1872,1872,83,153,156,37
1873,1873,118,75,76,18
1874,1874,78,64,65,13
1875,1875,125,114,114,22
1876,1876,31,67,68,29
1877,1877,6,60,60,7
1878,1878,68,163,163,10
1879,1879,37,49,50,28
1880,1880,88,133,135,19
1881,1881,119,82,82,16
1882,1882,45,63,63,10
1883,1883,34,72,72,6
1884,1884,85,32,36,34
1885,1885,11,82,83,56
1886,1886,68,163,170,60
1887,1887,101,1724,1724,14
1888,1888,62,69,70,19
1889,1889,78,65,68,31
1890,1890,50,152,153,10
1891,1891,35,35,35,18
1892,1892,30,100,105,37
1893,1893,82,98,104,61
1894,1894,119,82,82,6
1895,1895,40,44,44,14
1896,1896,107,1163,1168,50
1897,1897,17,114,115,20
1898,1898,31,68,71,30
1899,1899,4,38,39,14
1900,1900,135,143,143,15
1901,1901,104,435,437,50
1902,1902,32,79,82,30
1903,1903,129,59,63,29
1904,1904,150,119,120,17
1905,1905,123,78,78,5
1906,1906,43,150,153,35
1907,1907,122,161,162,16
1908,1908,30,105,105,7
1909,1909,125,114,116,58
1910,1910,78,68,68,15
1911,1911,49,735,737,28
1912,1912,138,77,77,14
1913,1913,132,172,172,1
1914,1914,138,77,78,27
1915,1915,143,80,80,5
1916,1916,147,83,84,33
1917,1917,71,24,26,23
1918,1918,86,51,52,11
1919,1919,10,86,86,7
1920,1920,10,86,92,53
1921,1921,57,39,42,31
1922,1922,128,38,38,11
1923,1923,143,80,80,11
1924,1924,23,129,131,40
1925,1925,73,85,86,19
1926,1926,83,156,156,14
1927,1927,109,1090,1092,18
1928,1928,32,82,83,17
1929,1929,2,25,27,37
1930,1930,118,76,76,13
1931,1931,96,77,78,11
1932,1932,75,38,41,28
1933,1933,101,1724,1727,29
1934,1934,125,116,118,18
1935,1935,28,38,39,14
1936,1936,42,155,156,8
1937,1937,83,156,156,25
1938,1938,118,76,77,20
1939,1939,35,35,35,5
1940,1940,11,83,84,28
1941,1941,22,66,68,48
1942,1942,126,106,106,13
1943,1943,37,50,51,15
1944,1944,91,48,49,21
1945,1945,91,49,52,47
1946,1946,35,35,35,11
1947,1947,71,26,28,19
1948,1948,17,115,117,20
1949,1949,20,157,159,60
1950,1950,51,581,581,6
1951,1951,76,67,68,8
1952,1952,48,1163,1163,21
1953,1953,73,86,88,22
1954,1954,18,81,82,14
1955,1955,104,437,437,11
1956,1956,95,83,84,20
1957,1957,130,82,84,54
1958,1958,147,84,84,7
1959,1959,104,437,439,56
1960,1960,97,58,59,19
1961,1961,44,127,128,16
1962,1962,56,38,43,42
1963,1963,129,63,65,26
1964,1964,21,49,49,10
1965,1965,67,68,68,8
1966,1966,53,512,513,9
1967,1967,132,172,174,43
1968,1968,76,68,68,13
1969,1969,39,63,64,13
1970,1970,130,84,89,46
1971,1971,85,36,37,24
1972,1972,56,43,45,18
1973,1973,113,62,62,11
1974,1974,13,101,106,37
1975,1975,89,22,26,58
1976,1976,49,737,738,27
1977,1977,49,738,738,10
1978,1978,46,1554,1555,11
1979,1979,11,84,86,31
1980,1980,35,35,36,17
1981,1981,81,67,67,16
1982,1982,145,159,164,57
1983,1983,37,51,52,26
1984,1984,124,59,59,11
1985,1985,82,104,106,53
1986,1986,59,27,29,22
1987,1987,23,131,132,11
1988,1988,143,80,82,16
1989,1989,11,86,88,44
1990,1990,96,78,83,41
1991,1991,22,68,69,19
1992,1992,142,14,14,13
1993,1993,144,116,116,5
1994,1994,88,135,138,42
1995,1995,70,53,55,54
1996,1996,62,70,70,7
1997,1997,43,153,153,3
1998,1998,65,77,79,19
1999,1999,7,56,60,41
2000,2000,144,116,119,22
2001,2001,36,151,152,9
2002,2002,10,92,100,61
2003,2003,35,36,37,12
2004,2004,7,60,61,36
2005,2005,57,42,48,63
2006,2006,134,89,91,19
2007,2007,56,45,45,6
2008,2008,105,481,485,40
2009,2009,117,52,53,13
2010,2010,89,26,31,38
2011,2011,95,84,84,3
2012,2012,52,777,777,6
2013,2013,72,62,63,22
2014,2014,3,36,38,29
2015,2015,126,106,107,31
2016,2016,18,82,82,11
2017,2017,52,777,777,13
2018,2018,150,120,123,40
2019,2019,40,44,47,28
2020,2020,107,1168,1171,45
2021,2021,127,15,15,9
2022,2022,122,162,163,10
2023,2023,116,108,109,18
2024,2024,102,1046,1046,8
2025,2025,62,70,71,10
2026,2026,138,78,79,27
2027,2027,45,63,63,14
2028,2028,148,99,100,44
2029,2029,9,31,32,34
2030,2030,137,67,68,18
2031,2031,118,77,78,16
2032,2032,122,163,164,13
2033,2033,148,100,102,17
2034,2034,3,38,44,55
2035,2035,30,105,110,62
2036,2036,90,25,27,27
2037,2037,150,123,123,4
2038,2038,62,71,71,5
2039,2039,127,15,16,24
2040,2040,130,89,89,11
2041,2041,18,82,83,16
2042,2042,97,59,64,56
2043,2043,116,109,110,48
2044,2044,105,485,486,25
2045,2045,72,63,64,24
2046,2046,144,119,120,20
2047,2047,139,24,24,1
2048,2048,108,2226,2227,17
2049,2049,124,59,61,20
2050,2050,112,83,84,17
2051,2051,30,110,111,8
2052,2052,1,39,39,16
2053,2053,87,42,46,52
2054,2054,104,439,439,14
2055,2055,127,16,16,7
2056,2056,66,148,149,12
2057,2057,75,41,44,24
2058,2058,83,156,156,11
2059,2059,139,24,27,23
2060,2060,18,83,85,32
2061,2061,18,85,86,22
